customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,TechSupport,Churn,churn_probability,risk_segment
0117-LFRMW,Male,No,Yes,37,Month-to-month,40.2,1448.8,DSL,No,1,0.10598666172952814,Low Risk
6172-FECYY,Male,No,Yes,49,Month-to-month,84.5,4254.85,Fiber optic,No,1,0.3921295392689888,Low Risk
7054-ENNGU,Female,No,Yes,9,Month-to-month,50.85,466.6,DSL,No,0,0.2977536645690879,Low Risk
1455-HFBXA,Male,No,Yes,52,Two year,91.6,4627.8,Fiber optic,Yes,0,0.030695809504290364,Low Risk
9402-CXWPL,Female,No,No,70,One year,98.9,6838.6,Fiber optic,No,0,0.34119381152527967,Low Risk
1628-BIZYP,Male,No,No,1,Month-to-month,85.0,85.0,Fiber optic,No,0,0.8952962750057823,High Risk
1965-AKTSX,Female,Yes,No,14,Month-to-month,78.95,1101.85,Fiber optic,No,1,0.6093957578599805,Medium Risk
0082-LDZUE,Male,No,No,1,Month-to-month,44.3,44.3,DSL,No,0,0.6197396227555917,Medium Risk
4786-UKSNZ,Male,No,No,1,Month-to-month,20.2,20.2,No,No internet service,1,0.39299591211523327,Low Risk
5343-SGUBI,Female,No,No,52,One year,80.2,4297.6,Fiber optic,No,0,0.1564536364554458,Low Risk
0856-NAOES,Male,No,No,6,Month-to-month,60.9,414.1,DSL,No,0,0.4044634349489095,Medium Risk
1976-AZZPJ,Male,No,Yes,7,Month-to-month,34.2,256.6,DSL,No,0,0.2193358193007714,Low Risk
7248-VZQLC,Female,Yes,No,47,Month-to-month,85.2,3969.35,Fiber optic,No,1,0.56269599115099,Medium Risk
6156-UZDLF,Female,No,No,26,One year,87.15,2274.1,Fiber optic,Yes,0,0.10525595738674555,Low Risk
3099-OONVS,Male,No,Yes,25,Month-to-month,54.3,1296.8,DSL,Yes,0,0.06433708963584767,Low Risk
9500-WBGRP,Male,No,No,69,Two year,19.1,1268.85,No,No internet service,0,0.0018267456431822532,Low Risk
5183-KLYEM,Female,No,No,72,Two year,112.75,8192.6,Fiber optic,Yes,0,0.05307250100327011,Low Risk
5144-PQCDZ,Male,No,No,4,Month-to-month,19.95,59.25,No,No internet service,0,0.3451603003078804,Low Risk
8514-VZHEB,Male,No,Yes,59,Two year,19.5,1147.85,No,No internet service,0,0.0015352970494711333,Low Risk
6625-IUTTT,Male,No,No,67,Two year,65.55,4361.55,DSL,No,0,0.02121000022235498,Low Risk
9355-NPPFS,Female,Yes,No,26,Month-to-month,78.8,2006.1,Fiber optic,No,0,0.6162820027658189,Medium Risk
0068-FIGTF,Female,No,No,27,One year,78.2,2078.95,DSL,Yes,0,0.05538839208942965,Low Risk
5965-GGPRW,Male,No,Yes,72,Two year,105.25,7609.75,Fiber optic,No,0,0.11044696153082259,Low Risk
8035-PWSEV,Female,No,No,6,Month-to-month,89.25,487.05,Fiber optic,Yes,0,0.7113618024889858,High Risk
2236-HILPA,Male,No,Yes,62,Two year,20.65,1218.45,No,No internet service,0,0.001565471850314155,Low Risk
1840-BIUOG,Male,No,No,20,One year,68.7,1416.2,DSL,Yes,0,0.10381433469859874,Low Risk
1356-MKYSK,Male,No,No,6,Month-to-month,78.65,483.3,DSL,Yes,0,0.16900449730982361,Low Risk
6080-LNESI,Male,No,No,51,Two year,24.75,1234.6,No,No internet service,0,0.006935550601706738,Low Risk
1830-IPXVJ,Female,No,Yes,61,Two year,19.75,1311.6,No,No internet service,0,0.0018124557076620094,Low Risk
5828-DWPIL,Male,Yes,Yes,62,Month-to-month,89.1,5618.3,Fiber optic,No,0,0.18008653652146908,Low Risk
8398-TBIYD,Female,No,No,72,Two year,84.7,6185.15,Fiber optic,Yes,0,0.058809716943816696,Low Risk
0011-IGKFF,Male,Yes,Yes,13,Month-to-month,98.0,1237.85,Fiber optic,No,1,0.5253998724348361,Medium Risk
4192-GORJT,Male,No,Yes,5,Month-to-month,94.45,498.1,Fiber optic,No,1,0.7162152551233752,High Risk
6496-SLWHQ,Male,Yes,No,3,Month-to-month,105.0,294.45,Fiber optic,No,1,0.8616011812813996,High Risk
9912-GVSEQ,Female,Yes,Yes,26,Month-to-month,93.85,2381.55,Fiber optic,No,1,0.5481460630561211,Medium Risk
2931-FSOHN,Male,Yes,No,13,Month-to-month,59.9,788.35,DSL,No,0,0.3824401759491679,Low Risk
9418-RUKPH,Female,No,Yes,38,Two year,19.95,756.4,No,No internet service,0,0.0065575595675696485,Low Risk
5383-MMTWC,Female,Yes,Yes,8,Month-to-month,84.0,613.4,Fiber optic,No,1,0.7917221909865895,High Risk
9971-ZWPBF,Male,Yes,Yes,34,Month-to-month,108.9,3625.2,Fiber optic,Yes,0,0.326651472924756,Low Risk
4712-AUQZO,Male,No,No,18,Month-to-month,33.6,550.35,DSL,No,0,0.224234684065429,Low Risk
9711-FJTBX,Male,No,Yes,56,One year,85.85,4793.8,Fiber optic,Yes,0,0.03315495834939852,Low Risk
2908-ZTPNF,Female,No,No,36,Month-to-month,34.85,1267.2,DSL,Yes,0,0.2651976243319063,Low Risk
7240-ETPTR,Female,No,Yes,9,Month-to-month,48.75,442.2,DSL,No,1,0.6972711056863663,Medium Risk
2202-CUYXZ,Male,No,No,1,Month-to-month,84.85,84.85,Fiber optic,No,1,0.9192408404298755,High Risk
5995-OIGLP,Male,No,No,12,Month-to-month,56.65,654.85,DSL,Yes,1,0.15753053443914622,Low Risk
8421-WZOOW,Female,Yes,Yes,57,Month-to-month,95.3,5567.45,Fiber optic,Yes,0,0.1507154536936652,Low Risk
6261-RCVNS,Female,No,No,42,One year,73.9,3160.55,DSL,Yes,1,0.016035640232783973,Low Risk
7951-QKZPL,Female,No,Yes,33,Two year,24.5,740.3,No,No internet service,1,0.011787563178944003,Low Risk
1414-YADCW,Male,No,Yes,70,Two year,84.6,5706.2,Fiber optic,Yes,0,0.018717711090965514,Low Risk
8756-RDDLT,Female,No,No,68,Month-to-month,44.95,3085.35,DSL,Yes,0,0.09445627033719806,Low Risk
2862-PFNIK,Male,No,No,1,Month-to-month,24.7,24.7,DSL,No,0,0.7131684613044994,High Risk
5816-QVHRX,Female,No,No,37,Month-to-month,100.3,3541.4,Fiber optic,Yes,0,0.5825872797371403,Medium Risk
4430-YHXGG,Female,No,No,4,Month-to-month,25.45,84.2,No,No internet service,0,0.37756539194201477,Low Risk
6888-SBYAI,Male,No,No,1,Month-to-month,50.7,50.7,DSL,No,0,0.5170965617047418,Medium Risk
7395-XWZOY,Male,No,No,20,Month-to-month,55.0,1165.55,DSL,Yes,0,0.1338284906250751,Low Risk
7169-YWAMK,Male,No,Yes,72,Two year,68.4,4855.35,DSL,Yes,0,0.0037548291258392473,Low Risk
3640-PHQXK,Female,No,No,31,Month-to-month,89.9,2806.9,Fiber optic,No,1,0.6950628467001979,Medium Risk
6877-LGWXO,Male,Yes,Yes,18,Month-to-month,78.55,1422.65,Fiber optic,No,1,0.506539276380769,Medium Risk
6859-RKMZJ,Male,No,Yes,11,Month-to-month,55.05,608.15,DSL,No,0,0.559180214299155,Medium Risk
2729-VNVAP,Female,No,Yes,33,Two year,19.8,641.35,No,No internet service,0,0.0077580987244202345,Low Risk
2957-JIRMN,Female,Yes,No,62,One year,84.45,4959.15,Fiber optic,No,0,0.30118132737639525,Low Risk
2049-BAFNW,Female,No,No,1,Month-to-month,35.9,35.9,DSL,Yes,0,0.6731730120918739,Medium Risk
3842-QTGDL,Male,No,Yes,16,Month-to-month,80.75,1321.3,Fiber optic,No,0,0.371028031209942,Low Risk
7163-OCEQI,Male,No,Yes,22,One year,78.65,1663.75,DSL,Yes,0,0.05798624118789863,Low Risk
9782-LGXMC,Female,No,Yes,49,Month-to-month,61.75,3024.15,DSL,Yes,0,0.0697051917448122,Low Risk
5975-BAICR,Male,No,Yes,36,One year,63.7,2188.5,DSL,No,0,0.021957499179865326,Low Risk
8019-ENHXU,Male,No,Yes,42,Month-to-month,99.45,4138.05,Fiber optic,Yes,1,0.35547061542836833,Low Risk
5167-GBFRE,Male,Yes,No,4,Month-to-month,25.2,102.5,DSL,No,1,0.7685183439038321,High Risk
9033-EOXWV,Female,No,No,12,One year,74.05,872.65,DSL,Yes,1,0.17416570506887458,Low Risk
4673-KKSLS,Female,No,No,31,Month-to-month,87.6,2724.25,Fiber optic,Yes,0,0.33438600529426615,Low Risk
4853-OITSN,Male,No,Yes,5,Month-to-month,89.15,413.25,Fiber optic,No,0,0.6771358975253717,Medium Risk
9800-OUIGR,Male,No,Yes,66,Two year,20.0,1374.2,No,No internet service,0,0.0011488744285137313,Low Risk
1324-NLTJE,Female,Yes,No,15,Month-to-month,55.0,757.1,DSL,Yes,1,0.3096345133118355,Low Risk
2324-EFHVG,Male,No,No,64,Two year,104.4,6692.65,Fiber optic,No,0,0.2400197293100592,Low Risk
7094-MSZAO,Male,No,Yes,10,Month-to-month,20.05,218.5,No,No internet service,0,0.12688793263541,Low Risk
1522-VVDMG,Male,No,Yes,7,Month-to-month,89.75,608.8,Fiber optic,Yes,1,0.3871666645751112,Low Risk
6907-CQGPN,Male,No,No,29,Month-to-month,34.3,1004.75,DSL,Yes,0,0.1875310086836123,Low Risk
0780-XNZFN,Male,No,No,57,Two year,20.65,1125.6,No,No internet service,0,0.008724765121647176,Low Risk
0239-OXEXL,Female,No,No,46,Month-to-month,84.25,3847.6,Fiber optic,No,0,0.2282963890303933,Low Risk
2675-IJRGJ,Male,No,No,53,Two year,19.65,978.0,No,No internet service,0,0.009327293203205363,Low Risk
7049-GKVZY,Female,No,No,17,One year,79.85,1387.35,DSL,Yes,0,0.045050211549877074,Low Risk
8577-QSOCG,Female,No,Yes,38,Two year,20.2,746.05,No,No internet service,0,0.0068508615822014925,Low Risk
3721-CNZHX,Male,No,No,15,One year,19.8,304.6,No,No internet service,0,0.0631614384581863,Low Risk
0212-ISBBF,Female,No,No,22,Month-to-month,50.35,1098.85,DSL,No,0,0.6089678284606806,Medium Risk
9185-TQCVP,Male,No,Yes,14,Month-to-month,85.15,1139.2,Fiber optic,No,1,0.7184505740139983,High Risk
3585-YNADK,Female,No,Yes,57,One year,74.6,4368.95,DSL,Yes,0,0.05984227536054744,Low Risk
5271-DBYSJ,Male,Yes,No,11,Month-to-month,79.15,827.7,Fiber optic,No,0,0.5798883726517018,Medium Risk
1099-GODLO,Female,No,Yes,1,Two year,20.35,20.35,No,No internet service,0,0.05980018443147167,Low Risk
6828-HMKWP,Male,No,Yes,12,Two year,21.05,262.05,No,No internet service,0,0.04399137062984119,Low Risk
5567-WSELE,Male,Yes,Yes,3,Month-to-month,94.6,279.55,Fiber optic,No,1,0.8618917800582173,High Risk
1472-TNCWL,Male,No,No,36,Month-to-month,94.7,3512.5,Fiber optic,No,0,0.4372077553591536,Medium Risk
8063-RJYNF,Male,No,No,16,Month-to-month,94.25,1483.25,Fiber optic,No,1,0.5611976108623267,Medium Risk
0687-ZVTHB,Male,No,Yes,65,One year,72.45,4653.85,DSL,No,1,0.007752631453680462,Low Risk
2080-GKCWQ,Male,No,No,2,Month-to-month,74.95,151.75,Fiber optic,No,0,0.7516225345560088,High Risk
9661-ACXBS,Female,No,No,42,Month-to-month,105.2,4400.75,Fiber optic,No,1,0.6384424618578417,Medium Risk
2193-SFWQW,Male,No,Yes,72,Two year,111.95,8033.1,Fiber optic,Yes,0,0.052864205294539036,Low Risk
5656-JAMLX,Male,No,No,62,Two year,19.85,1253.65,No,No internet service,0,0.005978740853394527,Low Risk
3462-BJQQA,Female,No,No,6,Month-to-month,89.75,552.65,Fiber optic,No,0,0.7696676563468746,High Risk
0442-TDYUO,Male,No,Yes,48,Two year,20.05,1036.0,No,No internet service,0,0.00474207224775922,Low Risk
6733-LRIZX,Male,No,No,35,Two year,108.95,4025.5,Fiber optic,Yes,0,0.08544618953524334,Low Risk
9503-XJUME,Male,No,No,52,One year,19.65,928.4,No,No internet service,0,0.006465198858532844,Low Risk
4367-NHWMM,Female,No,No,1,Month-to-month,24.9,24.9,DSL,No,0,0.7661919181975567,High Risk
3727-RJMEO,Male,No,Yes,6,Month-to-month,82.85,460.25,Fiber optic,No,1,0.763828720860003,High Risk
3779-OSWCF,Female,No,Yes,71,Two year,93.2,6506.15,DSL,Yes,0,0.017088314996738567,Low Risk
6736-DHUQI,Female,No,Yes,67,One year,84.8,5598.3,Fiber optic,No,0,0.056376473469335116,Low Risk
3915-ODIYG,Male,Yes,No,60,One year,71.75,4374.55,DSL,No,0,0.04441690138104866,Low Risk
1360-RCYRT,Male,No,Yes,23,Month-to-month,30.35,678.75,DSL,Yes,0,0.2837895341668542,Low Risk
2724-FJDYW,Male,No,No,39,One year,54.85,2191.7,DSL,Yes,0,0.12034130609948249,Low Risk
4451-RWASJ,Male,No,Yes,15,One year,19.5,239.75,No,No internet service,0,0.03930742394396083,Low Risk
6646-VRFOL,Male,Yes,Yes,53,Month-to-month,103.85,5485.5,Fiber optic,No,1,0.5167075571526967,Medium Risk
3460-TJBWI,Male,No,Yes,24,Two year,24.2,609.05,No,No internet service,0,0.01178824935866486,Low Risk
5917-HBSDW,Female,No,Yes,37,Month-to-month,19.35,683.75,No,No internet service,0,0.06075593206887968,Low Risk
5685-IIXLY,Female,No,Yes,5,Month-to-month,83.6,404.2,Fiber optic,No,1,0.5871271678533163,Medium Risk
5671-UUNXD,Female,Yes,Yes,50,One year,100.65,5189.75,Fiber optic,Yes,0,0.3210173783385371,Low Risk
0956-ACVZC,Female,No,No,54,One year,94.1,5060.9,Fiber optic,No,0,0.26363308763960874,Low Risk
2325-NBPZG,Female,No,No,3,Month-to-month,74.55,233.65,Fiber optic,No,0,0.6712710099821532,Medium Risk
4250-ZBWLV,Male,No,No,68,One year,108.45,7176.55,Fiber optic,Yes,1,0.21315036726413722,Low Risk
4482-FTFFX,Male,No,No,5,Month-to-month,56.15,291.45,DSL,Yes,0,0.39266220637857074,Low Risk
8859-DZTGQ,Male,No,No,33,Two year,20.35,689.75,No,No internet service,0,0.01235490715213805,Low Risk
0440-MOGPM,Female,No,No,41,One year,80.55,3263.9,DSL,No,0,0.18879947357485133,Low Risk
0020-JDNXP,Female,No,Yes,34,One year,61.25,1993.2,DSL,Yes,0,0.04991190150711105,Low Risk
3752-CQSJI,Female,No,Yes,13,Month-to-month,20.45,254.5,No,No internet service,0,0.1534970119206714,Low Risk
5025-GOOKI,Female,No,No,20,Month-to-month,18.9,347.65,No,No internet service,0,0.16976427078493575,Low Risk
4698-KVLLG,Female,Yes,No,51,Two year,19.6,967.9,No,No internet service,0,0.005378115739249717,Low Risk
5095-AESKG,Female,No,Yes,3,Month-to-month,91.5,242.95,Fiber optic,No,1,0.8296762116480391,High Risk
2887-JPYLU,Female,No,No,41,Month-to-month,45.2,1841.9,DSL,No,0,0.22314613852978235,Low Risk
4770-QAZXN,Female,No,No,13,Month-to-month,19.45,232.1,No,No internet service,0,0.22973901685576736,Low Risk
4896-CPRPF,Male,No,Yes,35,Two year,25.45,809.25,No,No internet service,0,0.01945344721635219,Low Risk
1871-MOWRM,Male,No,Yes,12,Month-to-month,80.85,866.45,Fiber optic,Yes,1,0.44681822138245675,Medium Risk
9714-EDSUC,Male,No,No,4,Month-to-month,94.9,360.55,Fiber optic,Yes,0,0.37234997310370066,Low Risk
2027-OAQQC,Female,No,No,43,Month-to-month,49.05,2076.2,DSL,No,1,0.5394629254829464,Medium Risk
0282-NVSJS,Female,Yes,Yes,12,Month-to-month,29.3,355.9,DSL,Yes,0,0.2331064573057646,Low Risk
9090-SGQXL,Male,Yes,Yes,68,Month-to-month,105.3,7299.65,Fiber optic,No,1,0.5526187090965798,Medium Risk
6595-YGXIT,Male,Yes,No,25,Month-to-month,88.95,2291.2,Fiber optic,No,1,0.5395283754912873,Medium Risk
7353-YOWFP,Female,No,No,7,One year,20.25,129.15,No,No internet service,0,0.13518278066404976,Low Risk
9835-ZIITK,Male,Yes,Yes,66,One year,110.85,7491.75,Fiber optic,Yes,1,0.22833612158283514,Low Risk
8008-ESFLK,Female,No,Yes,53,One year,110.5,5835.5,Fiber optic,Yes,0,0.12516471399239595,Low Risk
7537-CBQUZ,Male,Yes,No,63,Month-to-month,109.4,7031.45,Fiber optic,No,0,0.5334830034829203,Medium Risk
1555-DJEQW,Female,No,Yes,70,Two year,114.2,7723.9,Fiber optic,Yes,1,0.07467555340421088,Low Risk
5649-TJHOV,Male,Yes,Yes,27,Month-to-month,36.5,1032.0,DSL,No,1,0.5165531907917732,Medium Risk
0519-XUZJU,Female,No,No,1,Month-to-month,70.75,70.75,Fiber optic,No,1,0.8724631926719009,High Risk
3363-EWLGO,Female,No,No,5,Month-to-month,19.95,109.6,No,No internet service,0,0.3142858479622357,Low Risk
4750-UKWJK,Female,Yes,Yes,37,One year,19.6,727.8,No,No internet service,0,0.01951806996231171,Low Risk
6338-AVWCY,Male,No,No,3,Month-to-month,40.15,130.75,DSL,No,1,0.6687375981070136,Medium Risk
1689-YQBYY,Female,No,No,12,Month-to-month,76.6,893.0,Fiber optic,No,0,0.7133425786328154,High Risk
4487-ZYJZK,Female,No,Yes,38,One year,19.6,763.1,No,No internet service,0,0.012941841964548822,Low Risk
2959-FENLU,Female,No,No,9,Month-to-month,85.3,781.4,Fiber optic,No,0,0.6459192622000782,Medium Risk
0708-LGSMF,Male,No,Yes,13,Month-to-month,65.85,902.25,DSL,No,0,0.3488931541354152,Low Risk
9253-QXKBE,Male,Yes,Yes,29,Month-to-month,94.45,2653.65,Fiber optic,No,1,0.6762723879696484,Medium Risk
7634-HLQJR,Female,No,Yes,47,Two year,20.05,1016.7,No,No internet service,0,0.0038044295286668887,Low Risk
0487-RPVUM,Male,No,Yes,61,Month-to-month,99.4,5943.65,Fiber optic,Yes,0,0.32971063044317134,Low Risk
4079-ULGFR,Male,No,No,16,Month-to-month,20.0,275.7,No,No internet service,0,0.17975557422082739,Low Risk
2516-XSJKX,Female,No,Yes,41,Two year,78.45,3126.45,DSL,Yes,0,0.009141664711028863,Low Risk
0057-QBUQH,Female,No,No,43,Two year,25.1,1070.15,No,No internet service,0,0.014593460876025071,Low Risk
9445-SZLCH,Female,No,Yes,36,Month-to-month,97.35,3457.9,Fiber optic,No,1,0.6289330350380498,Medium Risk
6599-SFQVE,Female,No,No,6,Month-to-month,55.0,340.4,DSL,No,0,0.6365047401200719,Medium Risk
8331-ZXFOE,Female,No,No,58,One year,71.1,4299.2,DSL,Yes,0,0.015793154571476772,Low Risk
4003-FUSHP,Male,No,No,19,Month-to-month,61.55,1093.2,DSL,Yes,0,0.29215865056391765,Low Risk
0356-ERHVT,Male,No,Yes,11,Month-to-month,45.9,521.9,DSL,No,0,0.5061835622324905,Medium Risk
7325-ENZFI,Female,No,No,39,One year,40.3,1630.4,DSL,Yes,0,0.056528914149744376,Low Risk
4884-ZTHVF,Female,Yes,No,8,Month-to-month,87.1,713.6,Fiber optic,No,0,0.7242492750180499,High Risk
3920-HIHMQ,Female,No,No,26,Month-to-month,49.5,1265.65,DSL,No,0,0.24027974561432466,Low Risk
3055-OYMSE,Female,Yes,No,53,Month-to-month,73.8,4003.85,Fiber optic,No,0,0.21814304762948128,Low Risk
0613-WUXUM,Female,No,Yes,70,Two year,19.2,1401.4,No,No internet service,0,0.0011530749837515464,Low Risk
7568-PODML,Male,No,No,1,Month-to-month,45.3,45.3,DSL,No,1,0.85193046785853,High Risk
4458-KVRBJ,Male,No,No,59,Two year,25.0,1510.5,No,No internet service,0,0.004835888528775433,Low Risk
5349-IECLD,Male,No,No,2,Month-to-month,94.95,178.1,Fiber optic,No,1,0.9000042501796232,High Risk
1397-XKKWR,Male,No,No,7,One year,35.3,264.8,DSL,No,0,0.1483995479561075,Low Risk
3945-GFWQL,Female,No,No,12,Month-to-month,44.55,480.6,DSL,No,1,0.42328413429979955,Medium Risk
8097-OMULG,Male,No,Yes,59,One year,76.75,4541.9,DSL,Yes,0,0.009794445605249974,Low Risk
6013-BHCAW,Male,No,Yes,61,Two year,81.0,4976.15,DSL,Yes,0,0.03499527279269978,Low Risk
0401-WDBXM,Male,No,Yes,72,Two year,105.55,7542.25,Fiber optic,No,0,0.12294135802562728,Low Risk
3387-PLKUI,Female,No,Yes,13,Month-to-month,18.8,251.25,No,No internet service,0,0.11660920977288405,Low Risk
6096-EGVTU,Female,No,Yes,64,One year,24.9,1595.5,No,No internet service,0,0.005619865235259818,Low Risk
3797-VTIDR,Male,No,Yes,1,Month-to-month,23.45,23.45,DSL,No,1,0.7245889499711529,High Risk
5081-NWSUP,Female,No,No,10,One year,64.9,685.55,DSL,Yes,0,0.09028739086747602,Low Risk
2580-ATZSQ,Female,No,Yes,65,One year,61.35,3874.1,DSL,No,0,0.017896971650609595,Low Risk
8085-MSNLK,Female,No,Yes,62,Two year,113.95,6891.4,Fiber optic,Yes,0,0.04779042604986775,Low Risk
9691-HKOVS,Female,No,Yes,55,One year,90.15,4916.95,DSL,Yes,0,0.04807987397422992,Low Risk
9881-VCZEP,Female,No,Yes,25,Month-to-month,54.1,1373.0,DSL,No,0,0.2767084270165958,Low Risk
9526-BIHHD,Male,No,No,1,Month-to-month,29.7,29.7,DSL,No,1,0.5581703946624508,Medium Risk
8757-TFHHJ,Male,No,No,1,Month-to-month,49.8,49.8,DSL,No,0,0.4870172859757482,Medium Risk
4523-WXCEF,Female,No,Yes,59,Month-to-month,101.1,6039.9,Fiber optic,No,1,0.6436396678654249,Medium Risk
1468-DEFNC,Male,Yes,Yes,64,Two year,24.4,1548.65,No,No internet service,0,0.003951436535666082,Low Risk
5119-KEPFY,Male,No,Yes,36,Month-to-month,95.0,3440.25,Fiber optic,No,0,0.7472123604013219,High Risk
8364-TRMMK,Female,No,No,3,Month-to-month,50.65,151.3,DSL,No,1,0.6583784702632968,Medium Risk
0916-KNFAJ,Male,No,Yes,61,Two year,69.9,4226.7,DSL,No,0,0.013370889597720209,Low Risk
8319-QBEHW,Male,No,No,26,One year,39.95,1023.75,DSL,No,0,0.18364871335401134,Low Risk
3063-QFSZL,Female,No,No,1,Month-to-month,55.4,55.4,DSL,No,1,0.8442432834501521,High Risk
8775-LHDJH,Female,Yes,Yes,1,Month-to-month,90.6,90.6,Fiber optic,No,1,0.9277007179262449,High Risk
9625-QNLUX,Male,No,Yes,68,Two year,103.25,7074.4,Fiber optic,No,0,0.02248035977431425,Low Risk
3097-NQYSN,Male,Yes,Yes,2,Month-to-month,86.85,156.35,Fiber optic,No,1,0.8729995040377109,High Risk
4024-CSNBY,Female,No,Yes,72,Two year,94.25,6849.75,Fiber optic,Yes,0,0.03849122051772462,Low Risk
7110-BDTWG,Female,No,Yes,71,Two year,47.05,3263.6,DSL,Yes,0,0.020877007708160426,Low Risk
7493-GVFIO,Male,No,No,57,Two year,20.55,1252.85,No,No internet service,0,0.0037760998196390413,Low Risk
0690-SRQID,Male,No,No,4,Month-to-month,19.65,67.55,No,No internet service,0,0.3198004744785375,Low Risk
9605-WGJVW,Female,Yes,No,1,Month-to-month,70.2,70.2,Fiber optic,No,0,0.9201449236366709,High Risk
9114-DPSIA,Male,No,Yes,72,Two year,81.0,5750.0,DSL,Yes,0,0.0034127667853345537,Low Risk
4700-UBQMV,Male,No,Yes,21,One year,75.9,1549.75,DSL,No,0,0.14797610933525543,Low Risk
7711-GQBZC,Female,No,Yes,71,Two year,24.7,1810.55,No,No internet service,0,0.003830458556008666,Low Risk
3565-UNOCC,Female,Yes,Yes,29,Month-to-month,99.05,2952.85,Fiber optic,No,1,0.7473443438650244,High Risk
4627-MIHJH,Female,Yes,No,69,Two year,110.25,7467.55,Fiber optic,Yes,0,0.07997211338062535,Low Risk
9795-NREXC,Female,No,Yes,64,Two year,85.0,5484.4,DSL,Yes,0,0.015473473457239697,Low Risk
8573-CGOCC,Male,No,No,16,Month-to-month,19.75,294.9,No,No internet service,0,0.1684130874765889,Low Risk
7356-AYNJP,Female,No,No,4,One year,23.9,97.5,No,No internet service,0,0.24347839347139152,Low Risk
9249-FXSCK,Female,No,No,52,One year,111.25,5916.45,Fiber optic,Yes,1,0.1633377051157803,Low Risk
5493-SDRDQ,Male,No,No,2,Month-to-month,55.1,113.35,DSL,No,1,0.37134678059538107,Low Risk
6286-SUUWT,Male,No,No,1,Month-to-month,19.95,19.95,No,No internet service,0,0.3851722909825886,Low Risk
4819-HJPIW,Male,No,No,18,Month-to-month,25.15,476.8,DSL,No,0,0.38958138278227067,Low Risk
8654-DHAOW,Female,No,No,2,Month-to-month,54.15,101.65,DSL,No,0,0.5885276364232478,Medium Risk
5438-QMDDL,Female,No,Yes,19,Month-to-month,59.8,1130.85,DSL,No,0,0.26064267177430944,Low Risk
9812-GHVRI,Female,No,No,40,Month-to-month,83.85,3532.25,Fiber optic,No,0,0.690462133609457,Medium Risk
5553-AOINX,Female,Yes,Yes,66,One year,104.9,6891.45,Fiber optic,No,0,0.24453182081909222,Low Risk
1228-ZLNBX,Male,No,No,21,Month-to-month,75.3,1570.7,Fiber optic,No,0,0.5253321903074271,Medium Risk
4226-KKDON,Male,No,No,8,Month-to-month,66.65,520.95,DSL,Yes,0,0.3980141116537784,Low Risk
3831-YCPUO,Female,No,Yes,72,Two year,109.5,7854.9,Fiber optic,Yes,0,0.023295662970932756,Low Risk
7445-WMRBW,Female,No,No,48,One year,73.85,3581.4,DSL,Yes,0,0.08576386697996326,Low Risk
3308-DGHKL,Male,No,No,69,Two year,19.3,1447.9,No,No internet service,0,0.004144975010682343,Low Risk
9924-JPRMC,Male,No,No,72,Two year,118.2,8547.15,Fiber optic,Yes,0,0.13451180338107835,Low Risk
0080-EMYVY,Female,No,No,14,One year,51.45,727.85,DSL,No,0,0.13131308219948076,Low Risk
6218-KNUBD,Male,No,No,6,Month-to-month,59.45,357.6,DSL,No,0,0.47132361402251977,Medium Risk
7337-CINUD,Female,No,Yes,8,Two year,19.5,159.35,No,No internet service,0,0.058981889095200045,Low Risk
7609-NRNCA,Female,No,No,17,One year,19.55,280.85,No,No internet service,0,0.07784365612328566,Low Risk
0623-EJQEG,Male,No,No,65,One year,93.55,6069.25,Fiber optic,Yes,0,0.10128430139877102,Low Risk
7153-CHRBV,Female,No,Yes,57,One year,59.3,3274.35,DSL,Yes,0,0.0068811551729935985,Low Risk
0871-URUWO,Male,No,Yes,13,Month-to-month,102.25,1359.0,Fiber optic,No,1,0.6793466357738884,Medium Risk
